Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Category
45036014,2019-11-28T11:09:00.000,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10309,,,,,MARCY AVENUE,RENSSELAER AVENUE,INTERSECTION,STATEN ISLAND,,,Assigned,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2019-11-28T14:15:00.000,03 STATEN ISLAND,,STATEN ISLAND,928451,135791,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.539214906139975,-74.20075243,"{'longitude': '-74.20075243395836', 'latitude': '40.539214906139975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10696,15,1,9,77,Water System
45042686,2019-11-28T10:57:00.000,2019-11-28T10:57:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11433,,,,,108 AVENUE,171 PLACE,INTERSECTION,Jamaica,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T10:57:00.000,12 QUEENS,,QUEENS,1043989,194081,ONLINE,Unspecified,QUEENS,,,,,,,,40.69918264164278,-73.78455659,"{'longitude': '-73.78455658745696', 'latitude': '40.69918264164278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,6,61,Water System
45037832,2019-11-28T10:48:00.000,2019-11-28T10:48:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11433,,,,,108 AVENUE,171 STREET,INTERSECTION,Jamaica,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T10:48:00.000,12 QUEENS,,QUEENS,1043755,193976,PHONE,Unspecified,QUEENS,,,,,,,,40.698896018574146,-73.78540141,"{'longitude': '-73.78540141203314', 'latitude': '40.698896018574146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,6,61,Water System
45037836,2019-11-28T10:15:00.000,2019-11-28T11:20:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11372,,,,,89 STREET,NORTHERN BOULEVARD,INTERSECTION,Jackson Heights,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T11:20:00.000,03 QUEENS,,QUEENS,1017811,214819,PHONE,Unspecified,QUEENS,,,,,,,,40.756241339299315,-73.87886163,"{'longitude': '-73.87886163193181', 'latitude': '40.756241339299315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14783,65,3,5,73,Water System
45037512,2019-11-28T10:11:00.000,2019-11-28T13:50:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11225,415 LEFFERTS AVENUE,LEFFERTS AVENUE,NEW YORK AVE,BROOKLYN AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2019-11-28T13:50:00.000,09 BROOKLYN,3013220046,BROOKLYN,998864,180676,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66257854139589,-73.94732487,"{'longitude': '-73.94732487429349', 'latitude': '40.66257854139589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,11,44,Water System
45041922,2019-11-28T10:11:00.000,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11433,,,,,108 AVENUE,171 STREET,INTERSECTION,Jamaica,,,Open,,,,12 QUEENS,,QUEENS,1043755,193976,PHONE,Unspecified,QUEENS,,,,,,,,40.698896018574146,-73.78540141,"{'longitude': '-73.78540141203314', 'latitude': '40.698896018574146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,6,61,Water System
45041910,2019-11-28T10:02:00.000,2019-11-28T10:11:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11211,9 FROST STREET,FROST STREET,UNION AVE,LORIMER ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T10:11:00.000,01 BROOKLYN,3027310001,BROOKLYN,997677,200666,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71744835890007,-73.95156349,"{'longitude': '-73.95156348949608', 'latitude': '40.71744835890007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,38,57,Water System
45039444,2019-11-28T09:49:00.000,2019-11-29T09:26:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,11357,160-41 WILLETS POINT BOULEVARD,WILLETS POINT BOULEVARD,19 AVE,17 AVE,,,ADDRESS,Whitestone,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-29T09:26:00.000,07 QUEENS,4047580123,QUEENS,1039289,223996,PHONE,Unspecified,QUEENS,,,,,,,,40.78132214399825,-73.80126189,"{'longitude': '-73.80126189280003', 'latitude': '40.78132214399825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14192,22,3,20,67,Water System
45039445,2019-11-28T09:43:00.000,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11102,24-60 29 STREET,29 STREET,DOROTHY PL,HOYT AVE N,,,ADDRESS,Astoria,,,Open,,,,01 QUEENS,4008410059,QUEENS,1007055,220532,PHONE,Unspecified,QUEENS,,,,,,,,40.771956327979645,-73.91766598,"{'longitude': '-73.91766598393598', 'latitude': '40.771956327979645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16859,39,3,4,72,Water System
45039446,2019-11-28T09:42:00.000,2019-11-28T10:25:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11237,339 PALMETTO STREET,PALMETTO STREET,KNICKERBOCKER AVE,IRVING AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2019-11-28T10:25:00.000,04 BROOKLYN,3033440038,BROOKLYN,1008411,193473,PHONE,Unspecified,BROOKLYN,,,,,,,,40.697682481049576,-73.91286753,"{'longitude': '-73.91286752750166', 'latitude': '40.697682481049576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,Water System
45042687,2019-11-28T09:40:00.000,2019-11-28T09:40:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11434,,,,,ROCKAWAY BOULEVARD,150 STREET,INTERSECTION,Jamaica,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T09:40:00.000,12 QUEENS,,QUEENS,1043033,184543,PHONE,Unspecified,QUEENS,,,,,,,,40.67300949336218,-73.78808752,"{'longitude': '-73.78808751750871', 'latitude': '40.67300949336218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669,41,3,46,71,Water System
45034674,2019-11-28T09:39:00.000,2019-11-28T09:51:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11230,,,,,OCEAN PARKWAY,FOSTER AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T09:51:00.000,14 BROOKLYN,,BROOKLYN,992142,168799,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62998728669935,-73.97156774,"{'longitude': '-73.97156773892421', 'latitude': '40.62998728669935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13513,60,2,11,43,Water System
45042692,2019-11-28T09:24:00.000,2019-11-28T09:38:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11211,,,,,FROST STREET,UNION AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T09:38:00.000,01 BROOKLYN,,BROOKLYN,997510,200642,PHONE,Unspecified,BROOKLYN,,,,,,,,40.717382736548466,-73.95216597,"{'longitude': '-73.95216597183963', 'latitude': '40.717382736548466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,38,57,Water System
45040407,2019-11-28T09:18:00.000,2019-11-28T09:18:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11434,,,,,ROCKAWAY BOULEVARD,150 STREET,INTERSECTION,Jamaica,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T09:18:00.000,12 QUEENS,,QUEENS,1043033,184543,PHONE,Unspecified,QUEENS,,,,,,,,40.67300949336218,-73.78808752,"{'longitude': '-73.78808751750871', 'latitude': '40.67300949336218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669,41,3,46,71,Water System
45040776,2019-11-28T09:09:00.000,,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,10002,,,,,RUTGERS STREET,HENRY STREET,INTERSECTION,NEW YORK,,,Assigned,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2019-11-28T13:00:00.000,03 MANHATTAN,,MANHATTAN,986987,199181,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71338215486325,-73.99012716,"{'longitude': '-73.99012715905504', 'latitude': '40.71338215486325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,4,Water System
45037833,2019-11-28T09:06:00.000,2019-11-28T09:06:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11434,,,,,ROCKAWAY BOULEVARD,150 STREET,INTERSECTION,Jamaica,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T09:06:00.000,12 QUEENS,,QUEENS,1043033,184543,PHONE,Unspecified,QUEENS,,,,,,,,40.67300949336218,-73.78808752,"{'longitude': '-73.78808751750871', 'latitude': '40.67300949336218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669,41,3,46,71,Water System
45034671,2019-11-28T09:03:00.000,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11358,189-16 45 AVENUE,45 AVENUE,189 ST,192 ST,,,ADDRESS,Flushing,,,Open,,,,11 QUEENS,4055300033,QUEENS,1042064,214625,PHONE,Unspecified,QUEENS,,,,,,,,40.75558354008921,-73.7913224,"{'longitude': '-73.79132240270219', 'latitude': '40.75558354008921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14193,26,3,20,69,Water System
45040274,2019-11-28T08:44:00.000,2019-11-28T09:13:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11219,,,,,10 AVENUE,39 STREET,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T09:13:00.000,12 BROOKLYN,,BROOKLYN,986220,174128,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64461755174684,-73.99290119,"{'longitude': '-73.99290118666153', 'latitude': '40.64461755174684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621,2,2,7,39,Water System
45038628,2019-11-28T08:41:00.000,2019-11-28T17:55:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11433,,,,,108 AVENUE,171 PLACE,INTERSECTION,Jamaica,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T17:55:00.000,12 QUEENS,,QUEENS,1043989,194081,PHONE,Unspecified,QUEENS,,,,,,,,40.69918264164278,-73.78455659,"{'longitude': '-73.78455658745696', 'latitude': '40.69918264164278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,6,61,Water System
45037811,2019-11-28T08:32:00.000,2019-11-28T09:11:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11232,415 41 STREET,41 STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T09:11:00.000,07 BROOKLYN,3007140073,BROOKLYN,982387,176507,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65114741494127,-74.0067139,"{'longitude': '-74.00671390032556', 'latitude': '40.65114741494127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,9,2,7,45,Water System
45041911,2019-11-28T08:20:00.000,2019-11-28T09:07:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11211,,,,,FROST STREET,UNION AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T09:07:00.000,01 BROOKLYN,,BROOKLYN,997510,200642,PHONE,Unspecified,BROOKLYN,,,,,,,,40.717382736548466,-73.95216597,"{'longitude': '-73.95216597183963', 'latitude': '40.717382736548466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,38,57,Water System
45037059,2019-11-28T07:58:00.000,2019-11-28T08:06:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11211,,,,,FROST STREET,UNION AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T08:06:00.000,01 BROOKLYN,,BROOKLYN,997510,200642,PHONE,Unspecified,BROOKLYN,,,,,,,,40.717382736548466,-73.95216597,"{'longitude': '-73.95216597183963', 'latitude': '40.717382736548466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,38,57,Water System
45036284,2019-11-28T07:28:00.000,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10014,386 WEST STREET,WEST STREET,BARROW ST,CHRISTOPHER ST,,,ADDRESS,NEW YORK,,,Open,,,,02 MANHATTAN,1006040003,MANHATTAN,981382,206084,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73232917805569,-74.01034832,"{'longitude': '-74.01034832261584', 'latitude': '40.73232917805569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,Water System
45041930,2019-11-28T07:01:00.000,2019-11-28T22:00:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11232,415 41 STREET,41 STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2019-11-28T22:00:00.000,07 BROOKLYN,3007140073,BROOKLYN,982387,176507,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65114741494127,-74.0067139,"{'longitude': '-74.00671390032556', 'latitude': '40.65114741494127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,9,2,7,45,Water System
45037061,2019-11-28T06:55:00.000,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11433,,,,,108 AVENUE,171 PLACE,INTERSECTION,Jamaica,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2019-11-27T17:55:00.000,12 QUEENS,,QUEENS,1043989,194081,PHONE,Unspecified,QUEENS,,,,,,,,40.69918264164278,-73.78455659,"{'longitude': '-73.78455658745696', 'latitude': '40.69918264164278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,6,61,Water System
45041130,2019-11-28T06:04:00.000,2019-11-28T06:06:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11216,579 GREENE AVENUE,GREENE AVENUE,MARCY AVE,TOMPKINS AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2019-11-28T06:06:00.000,03 BROOKLYN,3017990024,BROOKLYN,999016,190265,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68889792801449,-73.94675599,"{'longitude': '-73.9467559929557', 'latitude': '40.68889792801449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,Water System
